STATE_UT,CRIME HEAD,Category,Male_Below_18,Female_Below_18,Male_18_30,Female_18_30,Male_30_45,Female_30_45,Male_45_60,Female_45_60,Male_above_60,Female_above_60,Male_Total,Female_Total,Total_below_18,Total_18_30,Total_30_45,Total_45_60,Total_above_60,Grand_Total
PUDUCHERRY,PROTECTION OF CIVIL RIGHTS ACT,Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Rape,Violent,115,0,1148,36,468,36,127,11,19,0,1877,83,115,1184,504,138,19,1960
ARUNACHAL PRADESH,Rape,Violent,0,0,75,0,26,0,5,0,0,0,106,0,0,75,26,5,0,106
ASSAM,Rape,Violent,49,0,730,0,843,0,113,0,10,0,1745,0,49,730,843,113,10,1745
BIHAR,Rape,Violent,66,0,695,0,327,0,65,0,3,0,1156,0,66,695,327,65,3,1156
CHHATTISGARH,Rape,Violent,135,0,1021,10,345,9,95,5,17,0,1613,24,135,1031,354,100,17,1637
GOA,Rape,Violent,1,0,58,0,27,3,8,2,4,0,98,5,1,58,30,10,4,103
GUJARAT,Rape,Violent,27,0,646,13,244,18,69,7,3,0,989,38,27,659,262,76,3,1027
HARYANA,Rape,Violent,51,1,801,12,395,13,100,5,19,1,1366,32,52,813,408,105,20,1398
HIMACHAL PRADESH,Rape,Violent,15,0,179,8,68,4,21,2,2,0,285,14,15,187,72,23,2,299
JAMMU & KASHMIR,Rape,Violent,5,0,206,4,134,2,50,3,0,0,395,9,5,210,136,53,0,404
JHARKHAND,Rape,Violent,36,0,776,2,260,4,49,7,1,0,1122,13,36,778,264,56,1,1135
KARNATAKA,Rape,Violent,16,2,636,11,423,28,111,18,16,2,1202,61,18,647,451,129,18,1263
KERALA,Rape,Violent,34,0,590,5,464,16,200,6,42,1,1330,28,34,595,480,206,43,1358
MADHYA PRADESH,Rape,Violent,361,5,3413,63,1446,65,454,19,50,3,5724,155,366,3476,1511,473,53,5879
MAHARASHTRA,Rape,Violent,220,6,2423,76,1037,119,258,53,43,8,3981,262,226,2499,1156,311,51,4243
MANIPUR,Rape,Violent,2,0,22,0,8,0,5,0,0,0,37,0,2,22,8,5,0,37
MEGHALAYA,Rape,Violent,23,0,99,1,42,0,22,0,3,0,189,1,23,100,42,22,3,190
MIZORAM,Rape,Violent,9,0,25,0,39,0,14,0,2,0,89,0,9,25,39,14,2,89
NAGALAND,Rape,Violent,0,0,18,0,17,1,4,0,1,0,40,1,0,18,18,4,1,41
ODISHA,Rape,Violent,98,0,1091,24,636,45,173,9,4,0,2002,78,98,1115,681,182,4,2080
PUNJAB,Rape,Violent,16,1,584,28,296,42,73,8,0,0,969,79,17,612,338,81,0,1048
RAJASTHAN,Rape,Violent,206,2,1541,26,790,14,189,4,11,0,2737,46,208,1567,804,193,11,2783
SIKKIM,Rape,Violent,0,0,25,0,16,0,2,0,0,0,43,0,0,25,16,2,0,43
TAMIL NADU,Rape,Violent,32,0,694,10,325,11,87,13,20,1,1158,35,32,704,336,100,21,1193
TRIPURA,Rape,Violent,12,1,200,3,94,0,43,1,2,0,351,5,13,203,94,44,2,356
UTTAR PRADESH,Rape,Violent,219,1,3815,12,1309,17,213,1,0,0,5556,31,220,3827,1326,214,0,5587
UTTARAKHAND,Rape,Violent,15,0,127,2,108,4,32,0,1,0,283,6,15,129,112,32,1,289
WEST BENGAL,Rape,Violent,119,0,987,0,1150,0,405,0,13,0,2674,0,119,987,1150,405,13,2674
A&N ISLANDS,Rape,Violent,2,0,19,0,12,0,3,0,0,0,36,0,2,19,12,3,0,36
CHANDIGARH,Rape,Violent,3,0,18,3,14,1,9,1,0,0,44,5,3,21,15,10,0,49
D&N HAVELI,Rape,Violent,2,0,5,0,2,0,0,0,0,0,9,0,2,5,2,0,0,9
DAMAN & DIU,Rape,Violent,0,0,10,0,0,0,0,0,0,0,10,0,0,10,0,0,0,10
DELHI UT,Rape,Violent,162,1,1163,29,368,30,79,5,13,1,1785,66,163,1192,398,84,14,1851
LAKSHADWEEP,Rape,Violent,0,0,2,0,2,0,0,0,0,0,4,0,0,2,2,0,0,4
PUDUCHERRY,Rape,Violent,3,0,23,0,4,0,3,0,0,0,33,0,3,23,4,3,0,33
ANDHRA PRADESH,Rape,Violent,81,0,993,77,347,31,111,16,8,0,1540,124,81,1070,378,127,8,1664
ARUNACHAL PRADESH,Rape,Violent,2,0,41,0,4,0,0,0,0,0,47,0,2,41,4,0,0,47
ASSAM,Rape,Violent,58,0,746,0,642,2,178,0,0,0,1624,2,58,746,644,178,0,1626
BIHAR,Rape,Violent,31,0,829,0,416,0,49,0,2,0,1327,0,31,829,416,49,2,1327
CHHATTISGARH,Rape,Violent,0,0,115,19,505,0,575,0,0,0,1195,19,0,134,505,575,0,1214
GOA,Rape,Violent,2,0,42,3,9,0,4,0,1,0,58,3,2,45,9,4,1,61
GUJARAT,Rape,Violent,23,0,406,5,163,11,34,3,2,0,628,19,23,411,174,37,2,647
HARYANA,Rape,Violent,44,1,569,16,234,20,46,4,5,1,898,42,45,585,254,50,6,940
HIMACHAL PRADESH,Rape,Violent,13,0,151,4,69,6,12,2,2,0,247,12,13,155,75,14,2,259
JAMMU & KASHMIR,Rape,Violent,3,0,210,11,123,16,21,3,1,0,358,30,3,221,139,24,1,388
JHARKHAND,Rape,Violent,24,0,512,10,186,6,38,4,0,0,760,20,24,522,192,42,0,780
KARNATAKA,Rape,Violent,13,0,437,25,233,29,89,5,10,1,782,60,13,462,262,94,11,842
KERALA,Rape,Violent,30,0,578,4,455,15,150,0,27,0,1240,19,30,582,470,150,27,1259
MADHYA PRADESH,Rape,Violent,279,5,2807,52,1239,42,351,12,32,3,4708,114,284,2859,1281,363,35,4822
MAHARASHTRA,Rape,Violent,104,2,1507,63,612,86,156,42,17,2,2396,195,106,1570,698,198,19,2591
MANIPUR,Rape,Violent,0,0,22,2,16,2,4,0,0,0,42,4,0,24,18,4,0,46
MEGHALAYA,Rape,Violent,25,0,89,0,50,1,16,0,1,0,181,1,25,89,51,16,1,182
MIZORAM,Rape,Violent,21,0,43,0,45,0,12,0,1,0,122,0,21,43,45,12,1,122
NAGALAND,Rape,Violent,2,0,15,0,5,1,2,0,1,0,25,1,2,15,6,2,1,26
ODISHA,Rape,Violent,86,1,959,16,432,30,130,8,4,0,1611,55,87,975,462,138,4,1666
PUNJAB,Rape,Violent,15,1,436,36,269,44,88,6,0,0,808,87,16,472,313,94,0,895
RAJASTHAN,Rape,Violent,109,0,1026,24,540,9,89,6,4,0,1768,39,109,1050,549,95,4,1807
SIKKIM,Rape,Violent,0,0,15,0,10,0,4,0,0,0,29,0,0,15,10,4,0,29
TAMIL NADU,Rape,Violent,30,0,568,4,239,25,84,6,5,1,926,36,30,572,264,90,6,962
TRIPURA,Rape,Violent,23,0,120,0,54,0,4,1,0,0,201,1,23,120,54,5,0,202
UTTAR PRADESH,Rape,Violent,123,0,2339,3,963,7,151,7,0,0,3576,17,123,2342,970,158,0,3593
UTTARAKHAND,Rape,Violent,10,0,110,1,56,0,7,0,0,0,183,1,10,111,56,7,0,184
WEST BENGAL,Rape,Violent,89,0,1141,0,547,0,165,0,21,0,1963,0,89,1141,547,165,21,1963
A & N ISLANDS,Rape,Violent,0,0,11,1,4,1,0,0,0,0,15,2,0,12,5,0,0,17
CHANDIGARH,Rape,Violent,3,0,21,0,7,1,2,0,0,0,33,1,3,21,8,2,0,34
D & N HAVELI,Rape,Violent,0,0,4,0,1,0,0,0,0,0,5,0,0,4,1,0,0,5
DAMAN & DIU,Rape,Violent,0,0,8,1,0,0,1,0,0,0,9,1,0,9,0,1,0,10
DELHI,Rape,Violent,62,1,549,21,207,19,25,3,5,0,848,44,63,570,226,28,5,892
LAKSHADWEEP,Rape,Violent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUDUCHERRY,Rape,Violent,0,0,12,0,3,0,0,0,0,0,15,0,0,12,3,0,0,15
ANDHRA PRADESH,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,14,0,5,0,0,0,0,0,19,0,0,14,5,0,0,19
ARUNACHAL PRADESH,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
ASSAM,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,4,0,19,0,6,0,0,0,29,0,0,4,19,6,0,29
BIHAR,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
CHHATTISGARH,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOA,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,16,4,17,1,4,1,0,0,37,6,0,20,18,5,0,43
GUJARAT,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,11,1,11,2,6,0,2,0,30,3,0,12,13,6,2,33
HARYANA,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,24,1,19,0,3,0,0,0,46,1,0,25,19,3,0,47
HIMACHAL PRADESH,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,1,0,3,0,2,0,0,0,6,0,0,1,3,2,0,6
JAMMU & KASHMIR,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,6,3,8,3,2,0,0,0,16,6,0,9,11,2,0,22
JHARKHAND,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
KARNATAKA,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,66,7,26,3,3,1,1,1,96,12,0,73,29,4,2,108
KERALA,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,28,0,7,1,5,0,0,1,40,2,0,28,8,5,1,42
MADHYA PRADESH,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAHARASHTRA,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,16,1,6,0,0,0,1,0,23,1,0,17,6,0,1,24
MANIPUR,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,1,0,38,0,20,0,2,0,0,0,61,0,1,38,20,2,0,61
MEGHALAYA,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,6,0,183,0,56,1,14,0,2,0,261,1,6,183,57,14,2,262
MIZORAM,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,15,1,15,2,10,0,0,0,40,3,0,16,17,10,0,43
NAGALAND,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ODISHA,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,3
PUNJAB,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
RAJASTHAN,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
SIKKIM,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,1,0,0,0,1,1,0,0,2,1,0,1,0,2,0,3
TAMIL NADU,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,2,1,11,0,2,0,0,0,15,1,0,3,11,2,0,16
TRIPURA,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
UTTAR PRADESH,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
UTTARAKHAND,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,1,0,2,0,0,0,0,0,3,0,0,1,2,0,0,3
WEST BENGAL,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,24,5,648,55,511,51,196,22,3,1,1382,134,29,703,562,218,4,1516
A & N ISLANDS,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,2,0,34,0,39,0,10,0,1,0,86,0,2,34,39,10,1,86
CHANDIGARH,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
D & N HAVELI,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAMAN & DIU,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3
DELHI,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,9,2,17,2,3,0,0,0,29,4,0,11,19,3,0,33
LAKSHADWEEP,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUDUCHERRY,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,6,2,3,0,1,0,0,0,10,2,0,8,3,1,0,12
ARUNACHAL PRADESH,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASSAM,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,7,0,2,0,1,0,0,0,10,0,0,7,2,1,0,10
BIHAR,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHHATTISGARH,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOA,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,4,2,11,0,4,0,2,0,21,2,0,6,11,4,2,23
GUJARAT,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,5,0,12,2,8,4,0,0,25,6,0,5,14,12,0,31
HARYANA,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,31,1,17,2,4,1,0,0,52,4,0,32,19,5,0,56
HIMACHAL PRADESH,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,2,0,3,0,0,0,0,0,5,0,0,2,3,0,0,5
JAMMU & KASHMIR,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,9,0,10,0,5,0,0,0,24,0,0,9,10,5,0,24
JHARKHAND,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KARNATAKA,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,85,15,14,7,2,1,0,0,101,23,0,100,21,3,0,124
KERALA,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,2,46,1,24,3,2,0,1,0,73,6,2,47,27,2,1,79
MADHYA PRADESH,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
MAHARASHTRA,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,10,0,8,0,1,0,0,0,19,0,0,10,8,1,0,19
MANIPUR,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,13,0,10,0,0,0,0,0,23,0,0,13,10,0,0,23
MEGHALAYA,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,2,0,99,0,26,0,5,0,5,0,137,0,2,99,26,5,5,137
MIZORAM,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,12,2,18,0,10,0,0,0,40,2,0,14,18,10,0,42
NAGALAND,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,4,0,1,0,1,0,0,0,6,0,0,4,1,1,0,6
ODISHA,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,2
RAJASTHAN,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,1,0,5,0,0,0,0,0,6,0,0,1,5,0,0,6
SIKKIM,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
TAMIL NADU,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,28,2,60,0,21,1,1,0,110,3,0,30,60,22,1,113
TRIPURA,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
UTTAR PRADESH,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,0,0,5,0,0,0,0,0,5,0,0,0,5,0,0,5
UTTARAKHAND,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,0,0,1,0,1,0,1,0,3,0,0,0,1,1,1,3
WEST BENGAL,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,66,21,0,71,583,43,295,36,4,2,948,173,87,71,626,331,6,1121
A&N ISLANDS,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,1,0,32,1,40,0,11,0,1,0,85,1,1,33,40,11,1,86
CHANDIGARH,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D&N HAVELI,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAMAN & DIU,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DELHI UT,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,3,0,21,0,1,0,0,0,25,0,0,3,21,1,0,25
LAKSHADWEEP,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUDUCHERRY,"REGISTRATION OF FOREIGNERS ACT, 1930",Immigration,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
ANDHRA PRADESH,Riots,Violent,78,4,5265,320,4424,268,1845,79,237,10,11849,681,82,5585,4692,1924,247,12530
ARUNACHAL PRADESH,Riots,Violent,0,0,75,1,36,3,5,0,0,0,116,4,0,76,39,5,0,120
ASSAM,Riots,Violent,24,0,3029,41,4364,64,692,0,103,0,8212,105,24,3070,4428,692,103,8317
BIHAR,Riots,Violent,223,4,30192,1040,20404,814,9394,452,573,12,60786,2322,227,31232,21218,9846,585,63108
CHHATTISGARH,Riots,Violent,61,11,2038,103,1662,155,655,60,92,10,4508,339,72,2141,1817,715,102,4847
GOA,Riots,Violent,3,0,143,13,162,20,33,10,18,4,359,47,3,156,182,43,22,406
GUJARAT,Riots,Violent,103,7,5249,292,4137,342,1567,163,230,17,11286,821,110,5541,4479,1730,247,12107
HARYANA,Riots,Violent,84,0,2527,90,2573,115,842,26,119,7,6145,238,84,2617,2688,868,126,6383
HIMACHAL PRADESH,Riots,Violent,13,4,883,100,700,172,300,75,50,14,1946,365,17,983,872,375,64,2311
JAMMU & KASHMIR,Riots,Violent,28,0,2486,203,2500,244,1516,159,216,10,6746,616,28,2689,2744,1675,226,7362
JHARKHAND,Riots,Violent,42,7,3481,130,2232,130,1063,34,95,0,6913,301,49,3611,2362,1097,95,7214
KARNATAKA,Riots,Violent,16,0,9496,815,12136,1452,5138,694,826,146,27612,3107,16,10311,13588,5832,972,30719
KERALA,Riots,Violent,313,0,20714,350,16559,504,7625,244,703,5,45914,1103,313,21064,17063,7869,708,47017
MADHYA PRADESH,Riots,Violent,98,5,5648,165,4178,175,1932,79,215,16,12071,440,103,5813,4353,2011,231,12511
MAHARASHTRA,Riots,Violent,798,49,24157,2030,17594,2444,8456,1232,1440,271,52445,6026,847,26187,20038,9688,1711,58471
